Group Name,User Name,Facebook Id,Page Category,Page Admin Top Country,Page Description,Page Created,Likes at Posting,Followers at Posting,Post Created,Post Created Date,Post Created Time,Type,Total Interactions,Likes,Comments,Shares,Love,Wow,Haha,Sad,Angry,Care,Video Share Status,Is Video Owner?,Post Views,Total Views,Total Views For All Crossposts,Video Length,URL,Message,Link,Final Link,Image Text,Link Text,Description,Sponsor Id,Sponsor Name,Sponsor Category,Total Interactions (weighted  —  Likes 1x Shares 1x Comments 1x Love 1x Wow 1x Haha 1x Sad 1x Angry 1x Care 1x ),Overperforming Score
"Outlaw Medical Mandates (Everywhere, Forever)",,908275386307185,none,,,,405,N/A,2020-09-02 03:15:04 EDT,2020-09-02,03:15:04,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/908275386307185/permalink/969841860150537,"Duble-CLICK on this PIC, then SCROLL thru the ROLL, SHARE SHARE it EVERYWHERE. Sharing ONE MEME into your GROUPS sends them all. Share the memes, PATRIOTS. Repeat. Than kYou!",https://www.facebook.com/photo.php?fbid=308156213851571&set=p.308156213851571&type=3,,IT TOO LATE TO SPEAK OUT AGAINST VIOLENCE? THE,Douglas,,,,,0,-58
Glorious And Free,,3247348058642730,learning,,,,5725,N/A,2020-09-14 23:22:44 EDT,2020-09-14,23:22:44,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/3247348058642730/permalink/3560122844031915,https://ec.europa.eu/environment/sustainable-development/SDGs/index_en.htm,https://ec.europa.eu/environment/sustainable-development/SDGs/index_en.htm,,,The 2030 Agenda for Sustainable Development and SDGs - Environment - European Commission,"The EU has laws to protect habitats, animal and plant species, to support conservation and to fight illegal wildlife trade and the spread of invasive alien species.",,,,0,-58
Glorious And Free,,3247348058642730,learning,,,,5725,N/A,2020-09-14 22:49:05 EDT,2020-09-14,22:49:05,Live Video Complete,0,0,0,0,0,0,0,0,0,0,share,No,0,14653,0,02:29:25,https://www.facebook.com/groups/3247348058642730/permalink/3560049907372542,,https://www.facebook.com/LauraLynnTT/videos/10158882651039319/,,,Laura-Lynn,Canadian Doctor's View on the Covid Crisis,,,,0,-36
Glorious And Free,,3247348058642730,learning,,,,5725,N/A,2020-09-14 22:29:29 EDT,2020-09-14,22:29:29,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/3247348058642730/permalink/3560007790710087,,,,,,,,,,0,-80
Glorious And Free,,3247348058642730,learning,,,,5725,N/A,2020-09-14 22:08:47 EDT,2020-09-14,22:08:47,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,35680,0,01:48:09,https://www.facebook.com/groups/3247348058642730/permalink/3559963204047879,,https://www.facebook.com/DrRashidAButtar/videos/639884350230571/,,,Dr. Rashid A. Buttar,Dr. Rashid A Buttar is now on LiveStream,,,,0,-66
Glorious And Free,,3247348058642730,learning,,,,5725,N/A,2020-09-14 21:59:00 EDT,2020-09-14,21:59:00,Live Video Complete,0,0,0,0,0,0,0,0,0,0,share,No,0,1612,0,00:55:07,https://www.facebook.com/groups/3247348058642730/permalink/3559939560716910,,https://www.facebook.com/ruddi.bruce.7/videos/431170661186288/,,,Ruddi,The Ruddi Bruce broadcast live .  Are Canadians still thinking it’s real the new normal .,,,,0,-36
Glorious And Free,,3247348058642730,learning,,,,5725,N/A,2020-09-14 21:36:57 EDT,2020-09-14,21:36:57,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/3247348058642730/permalink/3559890160721850,,,,,,,,,,0,-80
Glorious And Free,,3247348058642730,learning,,,,5725,N/A,2020-09-14 21:20:30 EDT,2020-09-14,21:20:30,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,52284,0,00:05:41,https://www.facebook.com/groups/3247348058642730/permalink/3559852807392252,https://m.facebook.com/story.php?story_fbid=10222529257491868&id=1583552175,https://www.facebook.com/ChildrensHealthDefense/videos/789496175184643/,,,Children's Health Defense,"Children’s Health Defense is proud to stand with all of these organizations and countries as we work together to pushback on medical mandates, unsafe vaccines, and increasingly totalitarian governments.

In the coming months, these issues will be front and center in discussions around the world as people decide whether to cling tightly to their freedoms or blindly follow whatever edicts are put in place by corrupt government officials and profit-driven corporations.
The making of this video was accomplished through the teamwork of organizations and individuals who will not stand by and watch liberty be stripped away from citizens little by little until total tyranny reigns.
Please join us in standing up and demanding that our individual and medical freedom rights are forever protected. The time to be courageous is now.
 
Please share this video far and wide.  For the list of organizations in support, go to:

https://childrenshealthdefense.org/news/community-and-wo…united-we-say-no/

If you are part of a group that would like to be listed in support, let us know.
 
#WeSayNo   #StandFirm",,,,0,-66
Glorious And Free,,3247348058642730,learning,,,,5725,N/A,2020-09-14 21:17:00 EDT,2020-09-14,21:17:00,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/3247348058642730/permalink/3559843350726531,"Consciousness is Rising! Listen, inform yourself and spread the light ofer fear to your loved ones and all around! #hugsovermasks #loveoverfear #wakeup #unitedwestand #EnoughIsEnough #hugsnation #FactsOverFear #humanitywillprevail #unitednoncompliance #saynotomasks #TheGreatAwakeningWorldwide #WWG1WGA",,,,,,,,,0,-80
Glorious And Free,,3247348058642730,learning,,,,5720,N/A,2020-09-14 19:26:51 EDT,2020-09-14,19:26:51,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/3247348058642730/permalink/3559632377414295,,,,,,,,,,0,-80
Glorious And Free,,3247348058642730,learning,,,,5720,N/A,2020-09-14 19:04:44 EDT,2020-09-14,19:04:44,YouTube,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/3247348058642730/permalink/3559587934085406,"Please like, subscribe and share. Thanks donald! https://www.facebook.com/groups/1722134394592453/permalink/1761677670638125/?sfnsn=mo&extid=TCDsfrFBylGI5Vuq",https://www.youtube.com/watch?v=mako55MTkkI,,,Donald,https://www.youtube.com/watch?v=mako55MTkkI,,,,0,-60
Glorious And Free,,3247348058642730,learning,,,,5720,N/A,2020-09-14 18:32:10 EDT,2020-09-14,18:32:10,YouTube,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/3247348058642730/permalink/3559529614091238,"Must watch!! Truth drops!! If the police would secretly back/ support 'fixers' like this, the world would be cleaned up fast!",https://www.youtube.com/watch?v=R8oYYg75Qvg&feature=share,,,You Were Never Really Here – Official Trailer | Amazon Studios,You Were Never Really Here – Trailer – Starring Joaquin Phoenix. Directed by Lynne Ramsay. Winner of Best Actor and Best Screenplay at the 2017 Cannes Film F...,,,,0,-60
Glorious And Free,,3247348058642730,learning,,,,5720,N/A,2020-09-14 18:07:35 EDT,2020-09-14,18:07:35,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/3247348058642730/permalink/3559483310762535,,https://www.facebook.com/photo.php?fbid=10157182340577513&set=p.10157182340577513&type=3,,,Jeff,"🚫😷🚫😷🚫😷🚫😷🚫😷🚫😷🚫😷🚫

Incase you missed this.. mandatory masking is against INTERNATIONAL LAW. The Nuremberg Code was written after they convicted and executed Nazi leadership and order followers. Just following orders was not a valid excuse. 

🚫😷🚫😷🚫😷🚫😷🚫😷🚫😷🚫😷🚫",,,,0,-98
Glorious And Free,,3247348058642730,learning,,,,5720,N/A,2020-09-14 17:46:11 EDT,2020-09-14,17:46:11,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/3247348058642730/permalink/3559443290766537,,,,,,,,,,0,-80
Glorious And Free,,3247348058642730,learning,,,,5720,N/A,2020-09-14 17:38:19 EDT,2020-09-14,17:38:19,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/3247348058642730/permalink/3559428227434710,,,,,,,,,,0,-98
Glorious And Free,,3247348058642730,learning,,,,5720,N/A,2020-09-14 16:54:09 EDT,2020-09-14,16:54:09,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/3247348058642730/permalink/3559344260776440,,https://www.facebook.com/photo.php?fbid=10219777763529144&set=gm.1647209428819562&type=3,,,Teneal,,,,,0,-98
Glorious And Free,,3247348058642730,learning,,,,5720,N/A,2020-09-14 16:42:30 EDT,2020-09-14,16:42:30,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/3247348058642730/permalink/3559319594112240,"Edward A. Greenhalg said: I personally find this outline curious. As I am working on a theory of evolution/VTT and consider certain diseases to act like messengers/hormones, this GEN X group came after sanitation cleared up measles and the vaccination programs started. Is this proof positive of anything ? No. But curious. And we may start to find similar actions with the next cohorts. Just a memo to think about.",https://www.genengnews.com/news/gen-xers-could-be-perpetually-susceptible-to-h2n2-flu-strain/,,,Gen Xers Could Be Perpetually Susceptible to H3N2 Flu Strain,Individuals' immunological imprint from early childhood infection likely lessens severity but does not prevent infection,,,,0,-58
Glorious And Free,,3247348058642730,learning,,,,5720,N/A,2020-09-14 15:51:35 EDT,2020-09-14,15:51:35,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,1271237,0,00:02:44,https://www.facebook.com/groups/3247348058642730/permalink/3559217150789151,,https://www.facebook.com/MrVegasMusic/videos/2781424255424375/,,,Mr. Vegas,Someone is getting something out of it!,,,,0,-66
Glorious And Free,,3247348058642730,learning,,,,5720,N/A,2020-09-14 14:43:52 EDT,2020-09-14,14:43:52,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,261075,0,00:06:15,https://www.facebook.com/groups/3247348058642730/permalink/3559071680803698,,https://www.facebook.com/ILMyLifeOfficial/videos/955351731637231/,,,)̲̲̅̅( ς੭ мy )̲̅ζ i f e,[IMPORTANT MESSAGE] The TRUTH about this madness | David Icke,,,,0,-66
Glorious And Free,,3247348058642730,learning,,,,5720,N/A,2020-09-14 14:24:05 EDT,2020-09-14,14:24:05,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/3247348058642730/permalink/3559028524141347,"Join us in Calgary, on Sunday September 27th for the third edition of Walk for Freedom, at Enmax Stage on Prince Island Park, lots of great energy, speakers, signs and most of all love between people. We had a great turnout if 4-500 people last time and hope we can fill the field this time around. https://fb.me/e/9MyqvSsx2?ti=icl",https://www.facebook.com/events/358934512144287/,,,WALK for FREEDOM 3,WALK for FREEDOM3 is PEOPLE coming together to give a voice to the fact OUR rights have been taken away by false science and fear MASKS setting the stage for forced Vaccines and isolation centres like what is slowly being implemented GLOBALLY ...HAVE a VOICE / iTs Our World ,,,,0,-58
Glorious And Free,,3247348058642730,learning,,,,5720,N/A,2020-09-14 14:23:06 EDT,2020-09-14,14:23:06,Live Video Complete,0,0,0,0,0,0,0,0,0,0,share,No,0,6673,0,01:01:29,https://www.facebook.com/groups/3247348058642730/permalink/3559026420808224,,https://www.facebook.com/Bdazy2/videos/10157441582851937/,,,Brenda,,,,,0,-36
Glorious And Free,,3247348058642730,learning,,,,5720,N/A,2020-09-14 13:59:33 EDT,2020-09-14,13:59:33,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/3247348058642730/permalink/3558970867480446,"Are wind, solar, and batteries the magical solutions to all our energy needs? Or do they come with too high a price? Mark Mills, Senior Fellow at the Manhattan Institute, analyzes the true cost — both economic and environmental — of so-called green energy.",https://www.prageru.com/video/whats-wrong-with-wind-and-solar/,,,What's Wrong with Wind and Solar?,"Are wind, solar, and batteries the magical solutions to all our energy needs? Or do they come with too high a price? Mark Mills, Senior Fellow at the Manhattan Institute, analyzes the true cost — both economic and environmental — of so-called green energy.",,,,0,-58
Glorious And Free,,3247348058642730,learning,,,,5720,N/A,2020-09-14 11:48:03 EDT,2020-09-14,11:48:03,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/3247348058642730/permalink/3558648614179338,,https://www.facebook.com/photo.php?fbid=10158913812357009&set=gm.739586956886055&type=3,,,Miranda,,,,,0,-98
Glorious And Free,,3247348058642730,learning,,,,5720,N/A,2020-09-14 11:40:18 EDT,2020-09-14,11:40:18,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/3247348058642730/permalink/3558626777514855,,https://fxn.ws/3gQVqjD,,,"EXCLUSIVE: Chinese virologist accuses Beijing of coronavirus cover-up, flees Hong Kong: 'I know how they treat whistleblowers'",Li-Meng Yan told Fox News that she believes China knew about the coronavirus well before it claimed it did. She says her supervisors also ignored research she was doing that she believes could have saved lives.,,,,0,-58
Glorious And Free,,3247348058642730,learning,,,,5720,N/A,2020-09-14 11:13:21 EDT,2020-09-14,11:13:21,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/3247348058642730/permalink/3558551310855735,I've given up On the media Feeds my hysteria Sick of living down on my knees I've given up On morality Feeds my brutality Fuck what you think about me All of the chaos And all of the lies I hate it - wash it all away ffdp!,,,,,,,,,0,-80
Glorious And Free,,3247348058642730,learning,,,,5720,N/A,2020-09-14 09:02:34 EDT,2020-09-14,09:02:34,Live Video Complete,0,0,0,0,0,0,0,0,0,0,share,No,0,677,0,00:48:28,https://www.facebook.com/groups/3247348058642730/permalink/3558204100890456,we need to support this take back our power https://www.facebook.com/CPUFREEDOM2017/videos/336774887466807,https://www.facebook.com/CPUFREEDOM2017/videos/336774887466807/,,,"The Canadian Peoples Union, NFP","ThatChannel.com
19.7K subscribers

Freedom and COV Lawsuit in Canada for government malfeasance - sous-titre francais

FREEDOM - Malfeasance is misconduct or wrongdoing, especially by a public official. Malfeasance in office, or official misconduct, is the commission of an unlawful act, done in an official capacity, that affects the performance of official duties. Malfeasance in office is often grounds for a just cause removal of an elected official by statute or recall election. If government management of the pandemic has caused you, your business, or your family harm, you may be a victim of malfeasance. 

Censorship is a CLUE that our freedom is in serious jeopardy from a phantom menace called COVID19, exposed in this video. So, please watch and share.

A July 06.20 lawsuit holds Canadian governments and other parties liable for COVID19 measures not demonstrably justified. An Aug 17.20 lawsuit holds the Canadian government, United Kingdom, and the Crown liable for malfeasance 1931 to present, repeals the Constitution Act 1982 to complete decolonization from the United Kingdom, which includes the right to self determination, which means Canadians and Indigenous people have the final decision making authority and not the government in Canada.

LINKS
LAWSUIT AUG 17.20: Collective Self-Determination Rights Court Case against the Government of Canada, Ontario and the U.K.  Please add your signature on this website to support the lawsuit.  Donations are also accepted at this website to help fund the lawsuit.
https://www.canadianpowershift.ca/

LETTER JUNE 09.20: Official Canadian and Indigenous Declaration of Independence from Colonial Governance 
https://www.canadianpowershift.ca/

FIVE EYES OF THE DEEP STATE EXPOSED 
https://youtu.be/aBkjNazkXYE  
   
IMMORALITY OF THE GLOBAL BANKING SYSTEM 2012 
https://youtu.be/JHQOX8EVNmE

LAWSUIT AGAINST THE BANK OF CANADA 2011 
https://youtu.be/4ZuIKXXtQN0
 
STRATEGIC REALTIY OF THE COLLAPSING TRANS ATLANTIC SYSTEM https://www.globalresearch.ca/carney-...

 LL 2020 09s 03   Doreen Agostino on http://thatchannel.com

Please become a supporter and patron of ThatChannel and get real value for your contribution at https://www.patreon.com/thatchannel

Or consider making a one-time donation at https://www.gofundme.com/f/savethatch... to help us continue as a true voice of free and independent journalism and crowd-sourced solutions.",,,,0,-36
Glorious And Free,,3247348058642730,learning,,,,5720,N/A,2020-09-14 08:52:00 EDT,2020-09-14,08:52:00,Status,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/3247348058642730/permalink/3558175717559961,,,,,,,,,,0,-80
Glorious And Free,,3247348058642730,learning,,,,5720,N/A,2020-09-14 05:37:07 EDT,2020-09-14,05:37:07,Link,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/3247348058642730/permalink/3557735587603974,,https://www.facebook.com/groups/thecanadianrevolution/permalink/739925696852181/,,,This is a re-share of a post,Anyone going?,,,,0,-58
Glorious And Free,,3247348058642730,learning,,,,5720,N/A,2020-09-14 01:28:53 EDT,2020-09-14,01:28:53,YouTube,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/3247348058642730/permalink/3557291437648389,,https://www.youtube.com/watch?v=jsIGuRePyeA&list=RDppkXdOJkqkU&index=1,,,Rise Up - Clear Blue Fire (LYRICS),Lyrics video for Rise Up by Clear Blue Fire. Another great song by Clear Blue Fire! 🎧 Listen to more on Spotify: https://open.spotify.com/playlist/3MIFRax6vw...,,,,0,-60
Glorious And Free,,3247348058642730,learning,,,,5720,N/A,2020-09-14 00:50:57 EDT,2020-09-14,00:50:57,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/3247348058642730/permalink/3557215000989366,,,,,,,,,,0,-98
Glorious And Free,,3247348058642730,learning,,,,5720,N/A,2020-09-13 23:00:59 EDT,2020-09-13,23:00:59,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,1811,0,02:25:21,https://www.facebook.com/groups/3247348058642730/permalink/3556995641011302,,https://www.facebook.com/COHB4ever/videos/329251811479519/,,,Marius,"#FREEDOM RALLY, September 13th, 2020.

Thank you, everyone being present and to everyone watching. 

Please share it viral. 

Love for you all,
Human Being.",,,,0,-66
Glorious And Free,,3247348058642730,learning,,,,5720,N/A,2020-09-13 22:59:35 EDT,2020-09-13,22:59:35,Native Video,0,0,0,0,0,0,0,0,0,0,share,No,0,284,0,00:14:36,https://www.facebook.com/groups/3247348058642730/permalink/3556990724345127,,https://www.facebook.com/COHB4ever/videos/329503054787728/,,,Marius,#commitment of human being,,,,0,-66
Glorious And Free,,3247348058642730,learning,,,,5720,N/A,2020-09-13 20:55:06 EDT,2020-09-13,20:55:06,Photo,0,0,0,0,0,0,0,0,0,0,,-,0,0,0,N/A,https://www.facebook.com/groups/3247348058642730/permalink/3556730484371151,"TAKE BACK YOUR SOVEREIGNTY and live according to JUST, HEALTHY, and SUSTAINABLE RULES through ""COMMON-LAW ASSEMBLIES""!! To learn more, please listen to the Atlantic Underground Podcast with guest, KEVIN ANNETT! (link directly below) LINK to Podcast 📷 https://www.youtube.com/watch?v=tWtwrOovjKM&feature=share _______________________________________________________________________ Listen to Kevin and the Voice of the Republic of Kanata live every Sunday at 7 pm (AST) at www.bbsradio.com/herewestand. The website of the Republic is www.republicofkanata.ca. See the evidence of genocide in Canada at www.murderbydecree.com and at https://www.youtube.com/watch?v=Rk4g5l7FcFc&list=PLYEnChrKOgm7aRDzbo6yfswzCEdMl2P8e&index=1. Books authored by Kevin Annett can be ordered here: Murder by Decree - The Crime of Genocide in Canada: https://www.amazon.com/dp/1530145619. Unrelenting: Between Sodom and Zion: https://www.amazon.com/dp/1523905778 Establishing the Reign of Natural Liberty: A Common Law Training Manual https://www.amazon.com/dp/1544239610 At the Mouth of a Cannon: Conquest and Cupidity on Canada's West Coast https://www.amazon.com/dp/1983790842, https://www.amazon.com/dp/B07JZKNDJK. Truth Teller's Shield: A Manual for Whistle Blowers & Hell Raisers: https://www.amazon.com/dp/1537363948 Establishing Liberty: The Case for the Republic of Kanata https://www.amazon.com/dp/1721282033 Here We Stand: The Call of the New Protestant Reformation https://www.amazon.com/dp/1974273474 Fallen - The Story of the Vancouver Four: https://www.amazon.com/dp/1548152684 The Sacrifice - Of Family and Empire: https://www.amazon.com/dp/1727005961 1497 and so on: A History of White People in Canada or, The Caucasian Healing Fund: https://www.amazon.com/dp/1541034961 Kevin's award winning documentary film ""Unrepentant"" can be viewed at https://www.youtube.com/watch?v=88k2imkGIFA. See also an insightful personal interview ""Who is Kevin Annett?"" (2013) at: https://www.youtube.com/watch?v=AY4h3hDjOYM and https://www.youtube.com/playlist?list=PLYEnChrKOgm7aRDzbo6yfswzCEdMl2P8e",https://www.facebook.com/photo.php?fbid=10224726394453524&set=p.10224726394453524&type=3,,,Janice,"TAKE BACK YOUR SOVEREIGNTY and live according to JUST, HEALTHY, and SUSTAINABLE RULES through ""COMMON-LAW ASSEMBLIES""!!

To learn more, please listen to the Atlantic Underground Podcast with guest, KEVIN ANNETT! (link directly below)

LINK to Podcast 👇
https://www.youtube.com/watch?v=tWtwrOovjKM&feature=share

_______________________________________________________________________
Listen to Kevin and the Voice of the Republic of Kanata live every Sunday at 7 pm (AST) at www.bbsradio.com/herewestand. 

The website of the Republic is www.republicofkanata.ca. 

See the evidence of genocide in Canada at www.murderbydecree.com and at  https://www.youtube.com/watch?v=Rk4g5l7FcFc&list=PLYEnChrKOgm7aRDzbo6yfswzCEdMl2P8e&index=1.

Books authored by Kevin Annett can be ordered here:         

Murder by Decree - The Crime of Genocide in Canada: https://www.amazon.com/dp/1530145619.

Unrelenting: Between Sodom and Zion: https://www.amazon.com/dp/1523905778

Establishing the Reign of Natural Liberty: A Common Law Training Manual
https://www.amazon.com/dp/1544239610

At the Mouth of a Cannon: Conquest and Cupidity on Canada's West Coast https://www.amazon.com/dp/1983790842, https://www.amazon.com/dp/B07JZKNDJK. 

Truth Teller's Shield: A Manual for Whistle Blowers & Hell Raisers:
https://www.amazon.com/dp/1537363948

Establishing Liberty: The Case for the Republic of Kanata
https://www.amazon.com/dp/1721282033

Here We Stand: The Call of the New Protestant Reformation https://www.amazon.com/dp/1974273474

Fallen - The Story of the Vancouver Four: https://www.amazon.com/dp/1548152684

The Sacrifice - Of Family and Empire: https://www.amazon.com/dp/1727005961

1497 and so on: A History of White People in Canada or, The Caucasian Healing Fund: https://www.amazon.com/dp/1541034961

Kevin's award winning documentary film ""Unrepentant"" can be viewed at https://www.youtube.com/watch?v=88k2imkGIFA. 

See also an insightful personal interview ""Who is Kevin Annett?"" (2013) at: https://www.youtube.com/watch?v=AY4h3hDjOYM and https://www.youtube.com/playlist?list=PLYEnChrKOgm7aRDzbo6yfswzCEdMl2P8e",,,,0,-98
